CRETEIL-POINTE DU LAC;48.7687151253;2.46456499321
CRETEIL - PREFECTURE (HOTEL DE VILLE);48.779905317;2.45936839626
VILLEJUIF - LOUIS ARAGON;48.7875627921;2.36780410698
CRETEIL - UNIVERSITE;48.7899783103;2.45045317792
VILLEJUIF - PAUL VAILLANT-COUTURIER (HOPITAL PAUL BROUSSE);48.7964830828;2.36826954143
CRETEIL - L'ECHAT (HOPITAL HENRI MONDOR);48.7967407666;2.44943317569
MAISONS-ALFORT - LES JUILLIOTTES;48.8026376907;2.44692748424
VILLEJUIF - LEO LAGRANGE;48.8046881209;2.3639531966
MAISONS-ALFORT - STADE;48.8091443609;2.43450989593
LE KREMLIN-BICETRE;48.8101299573;2.36226338713
CHATILLON - MONTROUGE;48.8107464886;2.30167855546
MAIRIE D'IVRY;48.8110991977;2.38355147965
ECOLE VETERINAIRE DE MAISONS-ALFORT;48.814803007;2.42237614285
MALAKOFF - RUE ETIENNE DOLET;48.8153075312;2.29707779833
PIERRE ET MARIE CURIE;48.815930763;2.37726720015
MAIRIE DE MONTROUGE;48.8186764099;2.3197403133
PORTE D'ITALIE;48.8192233496;2.35970521675
PORTE DE CHOISY;48.819876221;2.36453195175
PORTE D'IVRY;48.8213557838;2.36929058735
CHARENTON - ECOLES (PLACE ARISTIDE BRIAND);48.8215957673;2.41373751752
MAISON BLANCHE;48.8224378346;2.35847388385
MALAKOFF - PLATEAU DE VANVES;48.8225837068;2.29846419197
PORTE D'ORLEANS (GENERAL LECLERC);48.823411629;2.32557563621
MAIRIE D'ISSY;48.8241050307;2.27304152514
LIBERTE;48.8260549965;2.40674222593
TOLBIAC;48.8264260109;2.35724565076
CORENTIN CELTON;48.8270854489;2.27941168205
OLYMPIADES;48.827270836;2.36803264776
PORTE DE VANVES;48.8277955435;2.30553466965
ALESIA;48.8281884763;2.32716464961
PONT DE SEVRES;48.8296748438;2.23079959132
CORVISART;48.8297905137;2.35041487201
BIBLIOTHEQUE FRANCOIS MITTERRAND;48.8299902817;2.37574814434
PLACE D'ITALIE;48.830972673;2.35558027408
MOUTON-DUVERNET;48.8311126604;2.32970501262
GLACIERE;48.831129548;2.34351165775
PLAISANCE;48.8318256496;2.31412232347
BILLANCOURT;48.8321105601;2.23863934858
PORTE DE VERSAILLES;48.8324490991;2.2880221411
SAINT-JACQUES;48.8329008165;2.33713519061
PORTE DE CHARENTON;48.8331629295;2.40144805422
NATIONALE;48.8332167197;2.36285639952
COUR SAINT-EMILION;48.8333385593;2.38663240207
MARCEL SEMBAT;48.8337088491;2.24384059238
PERNETY;48.8339363927;2.31807828549
DENFERT-ROCHEREAU;48.8342929805;2.33285230996
PORTE DOREE;48.8347851581;2.40538321063
CHEVALERET;48.8349477223;2.36812632906
CAMPO-FORMIO;48.8354953554;2.3588234891
LES GOBELINS;48.8358634842;2.35258892564
BALARD;48.8359308792;2.27816167128
QUAI DE LA GARE;48.8370451192;2.37282572183
MICHEL BIZOT;48.837117007;2.40233316592
CONVENTION;48.8373074946;2.29663034323
PORTE DE SAINT-CLOUD (PARC DES PRINCES);48.8379612135;2.25712222985
SAINT-MARCEL;48.838427297;2.3609671677
GAITE;48.8386316462;2.32249174982
LOURMEL;48.8389609394;2.28270002724
RASPAIL;48.8389642807;2.33075419209
DUGOMMIER;48.8390411437;2.38962001134
DAUMESNIL (FELIX EBOUE);48.8394454284;2.39618288645
VAUGIRARD (ADOLPHE CHERIOUX);48.8395165854;2.30110751488
BERCY;48.8400013895;2.3795540112
CENSIER - DAUBENTON;48.8404866526;2.35173948717
EDGAR QUINET;48.8406632293;2.32638461079
BOULOGNE - PONT DE SAINT-CLOUD (RHIN ET DANUBE);48.8407450152;2.2285369815
BOUCICAUT;48.8410940563;2.2879457665
BEL-AIR;48.8413382509;2.40091853812
VOLONTAIRES;48.8415055224;2.30794867934
BOULOGNE - JEAN JAURES;48.8420053473;2.23888732579
MONTPARNASSE - BIENVENUE;48.8421022072;2.32127856274
VAVIN;48.8422184136;2.32900892624
GARE D'AUSTERLITZ;48.8422653865;2.36533865297
PASTEUR;48.84267682;2.31281277347
FELIX FAURE;48.8427467798;2.29191241332
PLACE MONGE (JARDIN DES PLANTES - ARENES DE LUTECE);48.8428668307;2.35222472818
EXELMANS;48.8429386959;2.26003290221
GARE DE LYON;48.843985582;2.37301421994
MONTGALLET;48.8444086721;2.39007511282
CHATEAU DE VINCENNES;48.8444563946;2.44043997806
FALGUIERE;48.8444701413;2.31785278304
COMMERCE;48.8447947646;2.29395196364
NOTRE-DAME-DES-CHAMPS;48.8449426325;2.3287780269
MICHEL-ANGE - MOLITOR;48.8450581723;2.26174512496
PICPUS (COURTELINE);48.8450615799;2.40128901983
CHARDON-LAGACHE;48.8452047036;2.26644154308
BERAULT;48.8454707076;2.42920516635
SEVRES - LECOURBE;48.8456269667;2.3095314901
JUSSIEU;48.8459506666;2.35505026306
JAVEL - ANDRE CITROEN;48.8461236669;2.27771173983
SAINT-MANDE;48.8463569889;2.41947990037
QUAI DE LA RAPEE;48.8465154042;2.36587346941
CHARLES MICHELS;48.8465346367;2.28599922342
CARDINAL LEMOINE;48.8466568513;2.35162325638
SAINT-PLACIDE;48.846878238;2.32679278504
AVENUE EMILE ZOLA;48.8470195819;2.29542047803
DUROC;48.8470525545;2.31642435206
SEGUR;48.8470661332;2.30740224062
REUILLY - DIDEROT;48.8471287213;2.38702524211
MIRABEAU;48.8471310082;2.27276375332
EGLISE D'AUTEUIL;48.8471500557;2.26913587273
PORTE DE VINCENNES;48.8471584794;2.41014036797
CAMBRONNE;48.8475070811;2.30296829919
MICHEL-ANGE - AUTEUIL;48.8479348079;2.26421877705
PORTE D'AUTEUIL;48.8479715406;2.25774468038
RENNES;48.8484578485;2.32778212715
LA MOTTE-PICQUET - GRENELLE;48.8487416657;2.29893091175
VANEAU;48.8488163725;2.32125786291
NATION;48.8489446451;2.39587943519
MAUBERT - MUTUALITE;48.8501273238;2.34805429048
FAIDHERBE - CHALIGNY;48.8501778619;2.38409221007
DUPLEIX;48.850434549;2.29361243991
CLUNY - LA SORBONNE;48.8510502823;2.34427334542
SULLY - MORLAND;48.8512376804;2.361985141
LEDRU-ROLLIN;48.8512711264;2.37611877334
SAINT-FRANCOIS-XAVIER;48.8514417056;2.3144081215
AVRON;48.8515102782;2.39830234427
SAINT-SULPICE;48.8516722456;2.33125629137
SEVRES - BABYLONE;48.8517620525;2.3268225689
BUZENVAL;48.851812133;2.40102227052
ODEON;48.8523007631;2.33972778159
RUE DES BOULETS;48.8523154274;2.38937812792
BASTILLE;48.8524794228;2.36932058493
JASMIN;48.8525040906;2.26817674944
MARAICHERS;48.8527251193;2.40608916188
MABILLON;48.8530167679;2.33550205309
SAINT-MICHEL;48.8531679849;2.34328597892
PORTE DE MONTREUIL;48.8535439161;2.41062642574
PONT MARIE (CITE DES ARTS);48.8535754725;2.35716257162
SAINT-GERMAIN-DES-PRES;48.853718934;2.33377613686
BIR-HAKEIM (TOUR EIFFEL);48.8539426071;2.28933453277
CHARONNE;48.8545804991;2.38556348082
ECOLE MILITAIRE;48.8546821569;2.3060974037
CITE;48.8549363766;2.34732131573
SAINT-PAUL (LE MARAIS);48.8552362528;2.36095648866
RANELAGH;48.8554850504;2.27010913894
RUE DU BAC;48.8555509402;2.32571242217
ROBESPIERRE;48.8557264286;2.42298321615
BREGUET - SABIN;48.8561407093;2.37020933841
ALEXANDRE DUMAS;48.8563773572;2.39456194456
VARENNE;48.8568713792;2.31505663732
CHATELET;48.8570599663;2.34771187993
CHEMIN VERT;48.8574200375;2.3681082907
PASSY;48.857448691;2.28581244413
VOLTAIRE (LEON BLUM);48.8574537227;2.38071878586
HOTEL DE VILLE;48.8574779825;2.35157756299
LA TOUR-MAUBOURG;48.8577254129;2.31056596095
CROIX DE CHAVAUX (PLACE JACQUES DUCLOS);48.8579655912;2.43555571569
LA MUETTE;48.8580460563;2.27415463109
PHILIPPE AUGUSTE;48.8584665494;2.38972985235
SOLFERINO (MUSEE D'ORSAY);48.8585111299;2.32315485584
PONT NEUF;48.8585538264;2.34223275937
RICHARD-LENOIR;48.8598736244;2.37191398009
ASSEMBLEE NATIONALE;48.8607869635;2.32099819195
LOUVRE - RIVOLI;48.8608062913;2.34110859163
SAINT-AMBROISE;48.8610192599;2.37473343128
SAINT-SEBASTIEN - FROISSART;48.8611688655;2.36721086641
RAMBUTEAU (CENTRE GEORGES POMPIDOU);48.8612049903;2.35349574013
MAIRIE DE MONTREUIL;48.8619369141;2.44131094125
LES HALLES;48.8623162787;2.34567382822
INVALIDES;48.8623647041;2.31390957779
PALAIS ROYAL - MUSEE DU LOUVRE;48.8628296728;2.3368783976
PERE LACHAISE;48.8631232146;2.38588244933
FILLES DU CALVAIRE;48.863257945;2.36666109472
TROCADERO;48.8636109376;2.28758016253
ETIENNE MARCEL;48.8638074378;2.34888065259
RUE DE LA POMPE (AVENUE GEORGES MANDEL);48.8639744458;2.27811255845
RUE SAINT-MAUR;48.8640865748;2.38079798618
TUILERIES;48.8643437787;2.33012987711
PORTE DE BAGNOLET;48.8646003734;2.40803103708
OBERKAMPF;48.8646578796;2.36841002566
ALMA - MARCEAU;48.864766845;2.3009910035
IENA;48.8647940658;2.29416201811
GAMBETTA;48.8651634349;2.39874659344
PARMENTIER;48.8652537861;2.37458197
GALLIENI (PARC DE BAGNOLET);48.8653353173;2.41669727286
ARTS ET METIERS;48.8655864776;2.35673675681
PYRAMIDES;48.8659067396;2.33418954197
REAUMUR - SEBASTOPOL;48.8660696891;2.35245974411
CONCORDE;48.8662858046;2.32294341224
TEMPLE;48.8666826802;2.36154153207
MENILMONTANT;48.8668000351;2.38338325046
BOISSIERE;48.8669831104;2.29005883493
REPUBLIQUE;48.8670267876;2.36424799375
SENTIER;48.867309475;2.34751621328
CHAMPS-ELYSEES â€“ CLEMENCEAU (GRAND PALAIS);48.8679053449;2.31354554995
PELLEPORT;48.8684401633;2.40156171274
BOURSE;48.8686959778;2.34072072367
FRANKLIN D. ROOSEVELT;48.8686998474;2.30950515734
COURONNES;48.8690911629;2.38054258599
STRASBOURG - SAINT-DENIS;48.8692241717;2.3546037907
QUATRE-SEPTEMBRE;48.8695852435;2.33621884752
MADELEINE;48.869633173;2.32627227403
VICTOR HUGO;48.8697985565;2.28533509469
GONCOURT (HOPITAL-SAINT-LOUIS);48.8699575127;2.37109483973
BONNE NOUVELLE;48.8701642009;2.35049797186
OPERA;48.8704867033;2.33240740643
JACQUES BONSERGENT;48.87080998;2.36102746692
PORTE DAUPHINE;48.8714665781;2.27708301705
GRANDS BOULEVARDS;48.8714977394;2.34315477308
KLEBER;48.8716497691;2.29352429034
RICHELIEU - DROUOT;48.8717866021;2.33903054672
GEORGE V;48.8720238095;2.30056045125
SAINT-FARGEAU;48.8721014421;2.40451494238
BELLEVILLE;48.8723101138;2.37670214473
SAINT-PHILIPPE DU ROULE;48.8724223837;2.31003834462
CHATEAU D'EAU;48.8724249145;2.35604490767
CHAUSSEE D'ANTIN - LA FAYETTE;48.8731092743;2.33345121858
MIROMESNIL;48.8737095277;2.31460632162
HAVRE - CAUMARTIN;48.8737134067;2.32769540963
PYRENEES;48.8738818542;2.3853162151
SAINT-AUGUSTIN;48.8745583847;2.3213619281
CHARLES DE GAULLE - ETOILE;48.8747486507;2.29556025621
LE PELETIER;48.8748743434;2.34019988439
JOURDAIN;48.875111817;2.38941503204
SAINT-LAZARE;48.8754537705;2.32678520026
TELEGRAPHE;48.8754744567;2.3988675939
ARGENTINE;48.8755940499;2.28932258961
CADET;48.8758906819;2.34412603046
GARE DE L'EST (VERDUN);48.8759910648;2.35788077193
NOTRE-DAME-DE-LORETTE;48.8760262116;2.33788648907
TRINITE - D'ESTIENNE D'ORVES;48.8763179623;2.3325430273
PLACE DES FETES;48.8768063892;2.39305609332
PORTE DES LILAS;48.8771105118;2.40672924554
POISSONNIERE;48.8772363191;2.34929390248
PORTE MAILLOT (PALAIS DES CONGRES);48.8775512518;2.28316224223
COLONEL FABIEN;48.8776101874;2.37081139531
TERNES;48.8779727014;2.29831037512
SAINT-GEORGES;48.8784252576;2.33759508282
BUTTES CHAUMONT;48.8785141131;2.38161451194
CHATEAU-LANDON;48.8785656258;2.36216007192
EUROPE;48.8787703685;2.32226521312
COURCELLES;48.8792141342;2.30352872537
BOTZARIS;48.8794817719;2.38911580738
LIEGE;48.8796347607;2.32702220089
MAIRIE DES LILAS;48.879761254;2.41647964367
GARE DU NORD;48.8798501425;2.35745934659
PRE SAINT-GERVAIS;48.8799957944;2.39894666246
MONCEAU;48.8804494561;2.30945116799
BOLIVAR;48.8808212614;2.37414715384
VILLIERS;48.8811500285;2.31517662622
LES SABLONS (JARDIN D'ACCLIMATATION);48.8811915206;2.27168672105
LOUIS BLANC;48.8814047322;2.36521878185
DANUBE;48.8819319987;2.39344545649
ROME;48.8822269008;2.32127492677
PIGALLE;48.8825193856;2.33708168251
ANVERS (SACRE-COEUR);48.8828686476;2.34413063372
MALESHERBES;48.8828919175;2.30905226455
JAURES;48.8831474514;2.37100144075
BARBES - ROCHECHOUART;48.8834361881;2.34977444365
PLACE DE CLICHY;48.8836149922;2.32783955611
WAGRAM;48.8838092012;2.30467444053
BLANCHE;48.8839585735;2.33192659089
LA CHAPELLE;48.8843987952;2.36049131853
STALINGRAD;48.8844208864;2.36589381994
ABBESSES (BUTTE MONTMARTRE);48.884594208;2.33794977706
PONT DE NEUILLY;48.8847082013;2.26051507789
PEREIRE (MARECHAL JUIN);48.8848962552;2.29772434648
LAUMIERE;48.8852161821;2.37966307748
PORTE DE CHAMPERRET;48.8857931052;2.2925823141
OURCQ;48.8871348691;2.38696001714
LA FOURCHE;48.8871839469;2.32577967481
CHATEAU ROUGE;48.8873749106;2.3496940822
RIQUET;48.888267617;2.37420401204
PORTE DE PANTIN (PARC DE LA VILLETTE);48.8885036879;2.39211369776
ESPLANADE DE LA DEFENSE;48.8886312178;2.24793243532
LOUISE MICHEL;48.8887060198;2.28808363305
LAMARCK - CAULAINCOURT;48.8896740712;2.3387606492
MARX DORMOY;48.8904854538;2.35999576641
BROCHANT;48.8905871866;2.32017475579
CRIMEE;48.8907889695;2.3773157556
HOCHE;48.8912285932;2.40235214254
MARCADET - POISSONNIERS;48.8914168342;2.34973840702
ANATOLE FRANCE;48.892082786;2.28500950275
LA DEFENSE - GRANDE ARCHE;48.8921870764;2.2370180564
JULES JOFFRIN;48.8924395905;2.34465700413
GUY MOQUET ;48.8928288534;2.3274284585
EGLISE DE PANTIN;48.89325759;2.41331313951
SIMPLON;48.893941388;2.34776550172
PORTE DE CLICHY;48.8942522622;2.31377215877
CORENTIN CARIOU;48.8948364684;2.38252234342
BOBIGNY - PANTIN - RAYMOND QUENEAU;48.895454673;2.4253268888
PORTE DE LA CHAPELLE;48.8972452881;2.35950786882
PORTE DE SAINT-OUEN;48.8973747955;2.32894281278
PORTE DE LA VILLETTE (CITE DES SCIENCES ET DE L'INDUSTRIE);48.8973898907;2.38550838768
PORTE DE CLIGNANCOURT;48.8974022229;2.34484774875
PONT DE LEVALLOIS - BECON;48.8978210671;2.27980958669
MAIRIE DE CLICHY;48.9033300946;2.30592414987
AUBERVILLIERS-PANTIN (QUATRE CHEMINS);48.9037599302;2.39228705964
GARIBALDI;48.9060940502;2.33183083796
BOBIGNY - PABLO PICASSO;48.9063747703;2.44918990449
FRONT POPULAIRE;48.906567146;2.3659203194
MAIRIE DE SAINT-OUEN;48.9119648979;2.33392489048
FORT D'AUBERVILLIERS;48.9149497564;2.40440908743
GABRIEL PERI - ASNIERES - GENNEVILLIERS;48.9163823099;2.2946851117
CARREFOUR PLEYEL ;48.9195730741;2.34330593051
LA COURNEUVE - 8 MAI 1945;48.9207859699;2.41059861373
LES AGNETTES-ASNIERES-GENNEVILLIERS;48.9231037797;2.28627957753
SAINT-DENIS - PORTE DE PARIS (STADE DE FRANCE);48.9299358897;2.35603579417
LES COURTILLES-ASNIERES-GENNEVILLIERS;48.9307570033;2.28417444828
BASILIQUE DE SAINT-DENIS (HOTEL DE VILLE) ;48.9365268526;2.35939826103
SAINT-DENIS - UNIVERSITE ;48.9458456578;2.36454176349
